"","UNITID","CONTROL","HIGHDEG"
"6436",449700,3,1
"6437",449719,3,1
"6438",449728,3,1
"6439",449746,3,1
"6440",449755,2,1
"6441",449764,2,3
"6442",449773,3,1
"6443",449782,3,1
"6444",449791,3,1
"6445",449807,3,1
"6446",449816,1,1
"6447",449825,3,1
"6448",449843,3,1
"6449",449852,3,1
"6450",449861,3,1
"6451",449870,2,4
"6452",449898,3,3
"6453",449904,3,1
"6454",449913,3,1
"6455",449931,2,4
"6456",449940,3,1
"6457",449959,3,1
"6458",449968,3,1
"6459",449977,3,1
"6460",449986,3,1
"6461",449995,3,1
"6462",450003,3,2
"6463",450012,3,1
"6464",450021,3,2
"6465",450049,3,2
"6466",450058,3,2
"6467",450067,3,2
"6468",450076,3,1
"6469",450085,3,3
"6470",450094,3,3
"6471",450119,3,1
"6472",450128,3,2
"6473",450137,1,2
"6474",450146,3,1
"6475",450155,3,2
"6476",450173,3,1
"6477",450182,3,1
"6478",450191,3,2
"6479",450207,3,2
"6480",450216,3,2
"6481",450225,3,2
"6482",450234,3,2
"6483",450243,3,2
"6484",450252,3,2
"6485",450261,3,2
"6486",450270,3,2
"6487",450289,3,2
"6488",450298,3,4
"6489",450304,2,4
"6490",450377,3,4
"6491",450386,3,2
"6492",450395,3,1
"6493",450401,3,2
"6494",450429,3,3
"6495",450438,3,2
"6496",450447,3,3
"6497",450456,3,4
"6498",450465,3,2
"6499",450474,3,4
"6500",450483,3,4
"6501",450492,3,4
"6502",450508,3,3
"6503",450517,3,4
"6504",450526,3,4
"6505",450535,3,4
"6506",450544,3,4
"6507",450553,3,1
"6508",450562,3,1
"6509",450571,3,2
"6510",450580,3,1
"6511",450599,3,1
"6512",450605,3,1
"6513",450614,3,1
"6514",450623,3,1
"6515",450632,3,1
"6516",450641,3,1
"6517",450650,3,1
"6518",450669,3,1
"6519",450678,3,1
"6520",450696,3,2
"6521",450702,3,2
"6522",450720,3,1
"6523",450739,3,1
"6524",450757,3,1
"6525",450766,2,4
"6526",450775,3,1
"6527",450784,3,1
"6528",450793,3,1
"6529",450809,3,1
"6530",450818,3,1
"6531",450827,3,1
"6532",450836,3,1
"6533",450845,3,1
"6534",450854,3,1
"6535",450863,3,1
"6536",450872,3,1
"6537",450881,3,1
"6538",450933,3,4
"6539",450942,3,4
"6540",450951,3,1
"6541",450960,3,1
"6542",450979,3,4
"6543",450988,3,1
"6544",450997,3,1
"6545",451006,3,1
"6546",451015,3,1
"6547",451024,2,1
"6548",451033,2,1
"6549",451042,3,1
"6550",451051,3,1
"6551",451060,3,4
"6552",451079,2,4
"6553",451088,3,1
"6554",451097,3,1
"6555",451103,3,1
"6556",451112,3,1
"6557",451121,3,1
"6558",451130,3,4
"6559",451149,3,1
"6560",451158,3,1
"6561",451167,2,1
"6562",451194,3,1
"6563",451200,3,1
"6564",451219,3,1
"6565",451228,3,1
"6566",451237,3,1
"6567",451246,3,1
"6568",451255,3,1
"6569",451264,3,1
"6570",451273,3,1
"6571",451282,3,1
"6572",451291,3,1
"6573",451307,3,1
"6574",451316,3,1
"6575",451325,1,1
"6576",451334,3,1
"6577",451343,3,1
"6578",451352,3,1
"6579",451361,3,1
"6580",451370,2,3
"6581",451389,3,1
"6582",451398,2,3
"6583",451404,2,3
"6584",451413,2,1
"6585",451422,2,1
"6586",451431,3,1
"6587",451440,3,1
"6588",451459,1,1
"6589",451468,3,1
"6590",451477,3,1
"6591",451486,2,1
"6592",451495,3,1
"6593",451501,3,1
"6594",451510,3,4
"6595",451529,3,1
"6596",451538,3,1
"6597",451547,3,1
"6598",451556,3,1
"6599",451565,3,1
"6600",451574,3,1
"6601",451583,1,1
"6602",451592,3,1
"6603",451608,3,2
"6604",451617,3,1
"6605",451626,3,1
"6606",451635,3,1
"6607",451644,3,1
"6608",451653,3,1
"6609",451662,3,3
"6610",451671,1,4
"6611",451680,1,4
"6612",451699,3,3
"6613",451705,3,3
"6614",451714,3,1
"6615",451741,2,2
"6616",451750,3,3
"6617",451769,3,3
"6618",451778,3,1
"6619",451796,3,2
"6620",451802,3,1
"6621",451811,3,1
"6622",451820,3,3
"6623",451848,3,2
"6624",451857,3,2
"6625",451866,3,2
"6626",451875,3,3
"6627",451884,3,3
"6628",451893,3,1
"6629",451909,3,1
"6630",451918,3,1
"6631",451936,3,2
"6632",451945,3,2
"6633",451954,3,2
"6634",451963,3,0
"6635",451972,3,2
"6636",451981,3,2
"6637",451990,3,2
"6638",452009,3,1
"6639",452018,3,0
"6640",452027,3,2
"6641",452036,3,1
"6642",452045,3,1
"6643",452054,3,2
"6644",452063,3,2
"6645",452072,3,1
"6646",452081,3,1
"6647",452090,3,4
"6648",452106,1,1
"6649",452115,3,1
"6650",452124,3,1
"6651",452133,2,4
"6652",452841,3,1
"6653",452948,3,2
"6654",453075,3,1
"6655",453109,3,2
"6656",453127,3,4
"6657",453163,3,4
"6658",453215,3,4
"6659",453349,3,1
"6660",453552,3,1
"6661",453570,3,1
"6662",453756,3,1
"6663",453817,3,1
"6664",454032,3,1
"6665",454078,2,1
"6666",454175,3,2
"6667",454184,2,3
"6668",454193,3,1
"6669",454209,3,3
"6670",454227,3,0
"6671",454236,3,3
"6672",454245,3,3
"6673",454263,3,1
"6674",454281,3,1
"6675",454290,3,1
"6676",454306,3,1
"6677",454315,3,1
"6678",454324,3,1
"6679",454333,3,1
"6680",454342,3,1
"6681",454351,3,1
"6682",454360,3,1
"6683",454379,3,1
"6684",454388,3,1
"6685",454397,3,1
"6686",454403,3,1
"6687",454412,3,1
"6688",454421,3,1
"6689",454430,3,1
"6690",454449,3,1
"6691",454458,3,2
"6692",454467,3,1
"6693",454476,3,1
"6694",454485,3,1
"6695",454494,3,1
"6696",454500,3,1
"6697",454519,3,1
"6698",454528,3,1
"6699",454537,3,1
"6700",454546,3,1
"6701",454555,3,1
"6702",454564,3,1
"6703",454573,3,1
"6704",454582,2,4
"6705",454591,3,2
"6706",454607,3,1
"6707",454616,3,2
"6708",454625,3,2
"6709",454634,3,1
"6710",454652,3,1
"6711",454689,3,4
"6712",454698,3,1
"6713",454704,2,1
"6714",454713,3,1
"6715",454722,3,1
"6716",454731,3,1
"6717",454740,3,2
"6718",454759,3,1
"6719",454768,3,1
"6720",454777,3,1
"6721",454786,3,1
"6722",454795,3,1
"6723",454801,3,1
"6724",454810,3,1
"6725",454829,3,4
"6726",454838,2,4
"6727",454847,3,1
"6728",454856,3,3
"6729",454865,3,2
"6730",454874,3,1
"6731",454883,3,1
"6732",454892,3,1
"6733",454908,3,1
"6734",454917,3,1
"6735",454926,3,1
"6736",454935,3,1
"6737",454944,3,1
"6738",454953,3,1
"6739",454962,3,1
"6740",454971,3,1
"6741",454980,3,1
"6742",454999,3,1
"6743",455008,3,1
"6744",455017,3,1
"6745",455026,3,1
"6746",455035,2,1
"6747",455053,3,1
"6748",455062,3,1
"6749",455071,3,1
"6750",455080,3,1
"6751",455099,2,4
"6752",455105,3,1
"6753",455141,3,1
"6754",455169,3,4
"6755",455178,3,4
"6756",455187,3,1
"6757",455196,3,1
"6758",455202,3,1
"6759",455211,3,1
"6760",455220,2,1
"6761",455239,3,1
"6762",455248,3,1
"6763",455257,2,3
"6764",455266,3,1
"6765",455275,3,1
"6766",455284,3,1
"6767",455293,3,1
"6768",455309,3,1
"6769",455318,3,1
"6770",455327,3,1
"6771",455336,3,1
"6772",455345,3,1
"6773",455354,3,1
"6774",455363,3,1
"6775",455372,3,1
"6776",455381,3,1
"6777",455390,3,2
"6778",455406,2,0
"6779",455415,3,1
"6780",455424,3,1
"6781",455433,2,4
"6782",455460,3,1
"6783",455479,3,1
"6784",455488,3,2
"6785",455497,3,1
"6786",455512,1,2
"6787",455530,3,1
"6788",455549,3,1
"6789",455558,3,1
"6790",455567,3,2
"6791",455585,3,3
"6792",455600,3,2
"6793",455619,3,2
"6794",455628,3,1
"6795",455646,3,2
"6796",455655,3,0
"6797",455664,2,0
"6798",455673,3,2
"6799",455682,2,4
"6800",455707,3,1
"6801",455716,3,1
"6802",455725,3,1
"6803",455734,3,1
"6804",455743,3,1
"6805",455752,3,1
"6806",455761,3,1
"6807",455770,2,3
"6808",455789,3,1
"6809",455798,3,1
"6810",455804,2,4
"6811",455813,2,4
"6812",455822,3,1
"6813",455831,3,1
"6814",455840,3,1
"6815",455859,3,1
"6816",455868,3,1
"6817",455877,3,1
"6818",455886,3,1
"6819",455895,3,1
"6820",455901,3,1
"6821",455910,3,1
"6822",455929,3,1
"6823",455938,2,1
"6824",455947,3,1
"6825",455956,3,1
"6826",455965,3,1
"6827",455974,3,1
"6828",455983,3,2
"6829",455992,2,4
"6830",456001,3,1
"6831",456010,3,0
"6832",456029,3,1
"6833",456038,3,1
"6834",456056,3,0
"6835",456065,3,1
"6836",456074,3,1
"6837",456092,3,1
"6838",456117,3,1
"6839",456126,3,1
"6840",456135,3,1
"6841",456144,3,1
"6842",456153,3,1
"6843",456180,3,1
"6844",456205,3,2
"6845",456214,3,1
"6846",456250,3,1
"6847",456278,3,1
"6848",456287,3,1
"6849",456296,3,3
"6850",456302,3,1
"6851",456311,3,1
"6852",456320,3,1
"6853",456339,3,1
"6854",456348,3,4
"6855",456357,3,2
"6856",456366,3,2
"6857",456375,3,0
"6858",456384,3,1
"6859",456393,3,0
"6860",456409,3,0
"6861",456418,3,0
"6862",456427,3,0
"6863",456436,3,0
"6864",456445,3,0
"6865",456454,3,1
"6866",456481,2,4
"6867",456490,2,4
"6868",456506,3,1
"6869",456515,3,1
"6870",456542,2,4
"6871",456551,3,1
"6872",456560,1,1
"6873",456588,3,1
"6874",456597,3,1
"6875",456612,3,0
"6876",456621,3,4
"6877",456630,3,4
"6878",456667,3,4
"6879",456719,3,1
"6880",456728,3,1
"6881",456737,3,1
"6882",456746,3,1
"6883",456755,3,1
"6884",456764,3,1
"6885",456773,3,1
"6886",456782,3,3
"6887",456791,3,0
"6888",456807,3,4
"6889",456816,3,4
"6890",456825,3,1
"6891",456834,3,4
"6892",456852,3,1
"6893",456861,3,1
"6894",456870,3,1
"6895",456889,3,1
"6896",456898,3,1
"6897",456904,3,1
"6898",456913,3,1
"6899",456922,3,1
"6900",456931,3,1
"6901",456940,3,1
"6902",456959,1,0
"6903",456968,3,1
"6904",456977,3,1
"6905",456995,3,2
"6906",457004,3,1
"6907",457013,3,1
"6908",457022,3,1
"6909",457031,3,1
"6910",457068,3,1
"6911",457077,3,1
"6912",457086,2,1
"6913",457095,3,0
"6914",457101,3,2
"6915",457110,3,0
"6916",457129,3,0
"6917",457174,3,1
"6918",457183,3,3
"6919",457208,3,1
"6920",457217,3,1
"6921",457226,2,3
"6922",457235,3,1
"6923",457244,3,1
"6924",457253,3,1
"6925",457262,3,1
"6926",457271,2,4
"6927",457280,3,1
"6928",457299,3,1
"6929",457305,3,1
"6930",457314,3,1
"6931",457323,3,1
"6932",457332,3,1
"6933",457341,3,1
"6934",457350,2,1
"6935",457369,3,1
"6936",457378,1,1
"6937",457387,1,1
"6938",457396,3,1
"6939",457402,2,2
"6940",457411,3,1
"6941",457420,3,1
"6942",457439,3,1
"6943",457448,3,1
"6944",457457,3,1
"6945",457466,3,1
"6946",457475,3,1
"6947",457484,2,4
"6948",457493,3,1
"6949",457509,3,1
"6950",457527,3,1
"6951",457536,3,1
"6952",457545,3,1
"6953",457554,3,1
"6954",457563,3,1
"6955",457572,3,1
"6956",457581,3,1
"6957",457590,3,1
"6958",457606,3,1
"6959",457615,1,0
"6960",457624,1,1
"6961",457633,3,1
"6962",457642,3,1
"6963",457651,3,1
"6964",457660,3,1
"6965",457679,3,1
"6966",457688,3,2
"6967",457697,2,3
"6968",457703,3,1
"6969",457712,3,1
"6970",457721,3,1
"6971",457730,3,1
"6972",457749,3,1
"6973",457758,3,1
"6974",457767,3,1
"6975",457776,3,1
"6976",457785,3,1
"6977",457794,2,1
"6978",457800,3,1
"6979",457819,3,1
"6980",457828,3,1
"6981",457837,3,1
"6982",457846,3,1
"6983",457855,3,1
"6984",457864,3,1
"6985",457873,1,1
"6986",457882,3,1
"6987",457891,3,1
"6988",457907,1,1
"6989",457916,3,1
"6990",457925,2,1
"6991",457943,1,1
"6992",457952,3,1
"6993",457961,3,1
"6994",457970,3,1
"6995",457989,1,1
"6996",457998,3,1
"6997",458007,3,1
"6998",458016,3,1
"6999",458025,3,1
"7000",458034,3,1
"7001",458043,3,1
"7002",458052,3,1
"7003",458061,3,1
"7004",458070,3,1
"7005",458089,3,1
"7006",458098,3,1
"7007",458104,3,1
"7008",458113,2,3
"7009",458122,3,1
"7010",458131,3,1
"7011",458140,2,2
"7012",458159,2,4
"7013",458168,3,1
"7014",458177,3,1
"7015",458186,3,0
"7016",458195,3,1
"7017",458210,3,3
"7018",458229,3,2
"7019",458238,3,0
"7020",458247,3,0
"7021",458256,3,1
"7022",458265,3,1
"7023",458274,3,1
"7024",458283,3,1
"7025",458292,3,1
"7026",458308,3,1
"7027",458317,3,1
"7028",458326,3,0
"7029",458335,3,1
"7030",458344,3,1
"7031",458353,3,1
"7032",458362,3,1
"7033",458371,3,1
"7034",458380,3,0
"7035",458399,3,1
"7036",458405,3,2
"7037",458414,3,1
"7038",458423,3,1
"7039",458432,3,0
"7040",458441,3,0
"7041",458469,3,3
"7042",458478,3,1
"7043",458487,3,1
"7044",458496,3,0
"7045",458502,3,0
"7046",458557,3,2
"7047",458593,3,0
"7048",458609,3,0
"7049",458618,3,0
"7050",458627,3,0
"7051",458636,3,0
"7052",458645,3,0
"7053",458654,3,1
"7054",458663,3,0
"7055",458672,3,1
"7056",458681,3,2
"7057",458690,3,0
"7058",458706,3,0
"7059",458715,3,0
"7060",458733,3,0
"7061",458742,3,1
"7062",458751,3,0
"7063",458760,3,2
"7064",458779,3,0
"7065",458797,3,0
"7066",458803,3,0
"7067",458812,3,0
"7068",458821,3,0
"7069",458830,3,0
"7070",458849,3,0
"7071",458858,3,0
"7072",458867,3,0
"7073",458885,3,0
"7074",458919,3,4
"7075",458937,3,0
"7076",458955,3,0
"7077",458964,3,4
"7078",458973,3,0
"7079",458982,3,0
"7080",458991,3,0
"7081",459000,3,0
"7082",459019,3,0
"7083",459028,3,0
"7084",459037,3,0
"7085",459046,3,0
"7086",459055,3,0
"7087",459064,3,0
"7088",459073,3,0
"7089",459091,3,0
"7090",459107,3,0
"7091",459116,3,1
"7092",459125,3,1
"7093",459134,3,1
"7094",459143,3,1
"7095",459152,3,1
"7096",459161,3,1
"7097",459170,3,1
"7098",459189,3,1
"7099",459198,3,1
"7100",459204,3,2
"7101",459213,3,1
"7102",459222,3,4
"7103",459231,3,1
"7104",459240,3,1
"7105",459259,3,0
"7106",459268,3,0
"7107",459277,3,1
"7108",459286,3,1
"7109",459295,3,1
"7110",459301,3,1
"7111",459310,3,1
"7112",459329,1,1
"7113",459338,3,1
"7114",459347,3,1
"7115",459356,3,2
"7116",459365,3,1
"7117",459374,3,1
"7118",459392,3,1
"7119",459408,1,1
"7120",459417,2,1
"7121",459426,3,1
"7122",459435,2,1
"7123",459444,2,1
"7124",459453,3,1
"7125",459462,3,1
"7126",459471,3,1
"7127",459480,3,1
"7128",459499,3,1
"7129",459514,3,1
"7130",459523,3,1
"7131",459532,3,1
"7132",459541,3,1
"7133",459550,3,1
"7134",459569,3,1
"7135",459578,3,1
"7136",459587,3,0
"7137",459596,3,0
"7138",459602,3,0
"7139",459611,3,0
"7140",459620,3,0
"7141",459639,3,0
"7142",459648,3,0
"7143",459657,3,0
"7144",459666,3,0
"7145",459675,3,0
"7146",459684,3,0
"7147",459693,3,0
"7148",459709,3,0
"7149",459718,3,0
"7150",459727,2,3
"7151",459736,2,4
"7152",459745,2,0
"7153",459815,3,2
"7154",459824,2,4
"7155",459833,3,0
"7156",459842,3,3
"7157",459851,3,0
"7158",459860,3,1
"7159",459879,3,1
"7160",459888,3,0
"7161",459897,3,0
"7162",459903,3,0
"7163",459912,3,0
"7164",459921,3,0
"7165",459930,3,0
"7166",459958,3,1
"7167",459967,3,1
"7168",459976,3,1
"7169",459985,3,1
"7170",459994,3,4
"7171",460002,3,1
"7172",460011,3,1
"7173",460020,3,0
"7174",460039,3,0
"7175",460048,3,0
"7176",460057,3,1
"7177",460066,3,1
"7178",460093,3,1
"7179",460109,3,0
"7180",460118,3,0
"7181",460127,3,0
"7182",460136,3,0
"7183",460145,3,0
"7184",460172,3,0
"7185",460181,3,0
"7186",460190,3,0
"7187",460206,3,0
"7188",460215,3,0
"7189",460349,2,0
"7190",460358,3,0
"7191",460367,3,0
"7192",460385,2,1
"7193",460394,1,0
"7194",460446,3,1
"7195",460455,3,1
"7196",460464,1,0
"7197",460473,3,1
"7198",460482,3,0
"7199",460491,3,0
"7200",460507,3,1
"7201",460516,3,0
"7202",460525,3,0
"7203",460534,3,0
"7204",460561,3,1
"7205",460570,3,1
"7206",460589,3,1
"7207",460598,3,1
"7208",460604,1,1
"7209",460613,3,0
"7210",460622,3,1
"7211",460631,3,1
"7212",460640,3,1
"7213",460659,3,0
"7214",460668,3,0
"7215",460677,3,0
"7216",10236801,1,0
"7217",10236802,1,0
"7218",10236803,1,0
"7219",10236804,1,0
"7220",10236806,1,0
"7221",10236807,1,0
"7222",10236808,1,0
"7223",10635101,3,0
"7224",10660701,3,0
"7225",10704401,2,0
"7226",10722001,3,0
"7227",10722002,3,0
"7228",11046801,2,0
"7229",11046802,2,0
"7230",11046803,2,0
"7231",11046804,2,0
"7232",11046805,2,0
"7233",11163801,2,0
"7234",11508303,2,0
"7235",11508305,2,0
"7236",11508306,2,0
"7237",11577301,2,0
"7238",11835602,3,0
"7239",11835603,3,0
"7240",11835604,3,0
"7241",11835605,3,0
"7242",11835606,3,0
"7243",11835607,3,0
"7244",11835608,3,0
"7245",11835609,3,0
"7246",11835610,3,0
"7247",11917301,2,0
"7248",12265801,1,0
"7249",12358101,3,0
"7250",12468101,3,0
"7251",12468102,3,0
"7252",12468103,3,0
"7253",12468104,3,0
"7254",12468105,3,0
"7255",12468106,3,0
"7256",12468107,3,0
"7257",13017401,3,0
"7258",13017402,3,0
"7259",13017403,3,0
"7260",13017404,3,0
"7261",13017405,3,0
"7262",13180301,3,0
"7263",13508101,3,0
"7264",13508102,3,0
"7265",13508103,3,0
"7266",13508104,3,0
"7267",13508105,3,0
"7268",13508106,3,0
"7269",13508107,3,0
"7270",13508108,3,0
"7271",13508109,3,0
"7272",13508110,3,0
"7273",13508111,3,0
"7274",13508112,3,0
"7275",13508113,3,0
"7276",13541601,3,0
"7277",13830901,3,0
"7278",13830902,3,0
"7279",13830903,3,0
"7280",13859401,3,0
"7281",13859402,3,0
"7282",15336601,2,0
"7283",15468801,2,0
"7284",15468802,2,0
"7285",15492501,1,0
"7286",15492502,1,0
"7287",15631001,3,0
"7288",15631002,3,0
"7289",15631003,3,0
"7290",15631004,3,0
"7291",15746501,3,0
"7292",15786301,2,0
"7293",16149302,3,0
"7294",16149303,3,0
"7295",16149304,3,0
"7296",16410001,3,0
"7297",16645201,2,0
"7298",16932701,2,0
"7299",16947903,2,0
"7300",16947904,2,0
"7301",16947905,2,0
"7302",16947907,2,0
"7303",16947909,2,0
"7304",16947910,2,0
"7305",16947911,2,0
"7306",16947912,2,0
"7307",16947913,2,0
"7308",16947915,2,0
"7309",16947918,2,0
"7310",16947919,2,0
"7311",17296301,1,0
"7312",17320301,1,0
"7313",17355901,1,0
"7314",17355902,1,0
"7315",17355903,1,0
"7316",17391101,1,0
"7317",17399301,1,0
"7318",17447301,1,0
"7319",17501401,3,0
"7320",17501402,3,0
"7321",17501403,3,0
"7322",17501404,3,0
"7323",17501405,3,0
"7324",17501406,3,0
"7325",17523601,1,0
"7326",17526301,1,0
"7327",17557301,1,0
"7328",17557302,1,0
"7329",17623901,1,0
"7330",18303501,3,0
"7331",18922801,3,0
"7332",19050301,2,0
"7333",19050302,2,0
"7334",19409101,2,0
"7335",19457801,2,0
"7336",19554401,2,0
"7337",20001301,3,0
"7338",20082801,1,0
"7339",20627901,2,0
"7340",20627902,2,0
"7341",20627903,2,0
"7342",20627904,2,0
"7343",20627905,2,0
"7344",20627906,2,0
"7345",21036801,2,0
"7346",21036802,2,0
"7347",21078401,3,0
"7348",21130701,1,0
"7349",21130702,1,0
"7350",21287801,1,0
"7351",21287802,1,0
"7352",21287803,1,0
"7353",21287804,1,0
"7354",21437901,1,0
"7355",21599201,3,0
"7356",21608301,3,0
"7357",22797901,1,0
"7358",22797902,1,0
"7359",23059701,1,0
"7360",23368401,3,0
"7361",23368402,3,0
"7362",23368403,3,0
"7363",23368404,3,0
"7364",23368405,3,0
"7365",23368407,3,0
"7366",23368408,3,0
"7367",23368409,3,0
"7368",23368410,3,0
"7369",23368411,3,0
"7370",23384201,2,0
"7371",23693901,1,0
"7372",23693902,1,0
"7373",23693903,1,0
"7374",23797801,3,0
"7375",24366501,1,0
"7376",36520401,3,0
"7377",36520402,3,0
"7378",36520403,3,0
"7379",37564701,3,0
"7380",37564702,3,0
"7381",37564703,3,0
"7382",37564704,3,0
"7383",37564705,3,0
"7384",37728101,3,0
"7385",37728102,3,0
"7386",37728103,3,0
"7387",38561901,2,0
"7388",38561902,2,0
"7389",40620001,2,0
"7390",40620002,2,0
"7391",40884401,3,0
"7392",40884402,3,0
"7393",42312001,3,0
"7394",42817001,3,0
"7395",42817002,3,0
"7396",42817003,3,0
"7397",43018401,3,0
"7398",43018402,3,0
"7399",43018403,3,0
"7400",43018404,3,0
"7401",43821201,3,0
"7402",43821202,3,0
"7403",43821203,3,0
"7404",43821204,3,0
"7405",43821205,3,0
"7406",44098901,3,0
"7407",44098902,3,0
"7408",44098903,3,0
"7409",44098904,3,0
"7410",44098905,3,0
"7411",44326101,3,0
"7412",44376601,3,0
"7413",44376602,3,0
"7414",44376603,3,0
"7415",44378401,3,0
"7416",44378402,3,0
"7417",44378403,3,0
"7418",44378404,3,0
"7419",44378405,3,0
"7420",44378406,3,0
"7421",44867301,3,0
"7422",44867302,3,0
"7423",44867303,3,0
"7424",44903801,3,0
"7425",44903802,3,0
"7426",44903803,3,0
"7427",44903804,3,0
"7428",44903805,3,0
"7429",44903806,3,0
"7430",44903807,3,0
"7431",44903808,3,0
"7432",44903809,3,0
"7433",44903810,3,0
"7434",44903811,3,0
"7435",44936601,3,0
"7436",44970001,3,0
"7437",44970002,3,0
"7438",44970003,3,0
"7439",45037701,3,0
"7440",45057101,3,0
"7441",45057102,3,0
"7442",45312701,3,0
"7443",45312702,3,0
"7444",45316301,3,0
"7445",45316302,3,0
"7446",45316303,3,0
"7447",45316304,3,0
"7448",45316305,3,0
"7449",45316306,3,0
"7450",45321501,3,0
"7451",45321502,3,0
"7452",45321503,3,0
"7453",45666701,3,0
"7454",45666702,3,0
"7455",45666703,3,0
"7456",45786401,3,0
"7457",45891901,3,0
"7458",45891902,3,0
"7459",45891903,3,0
"7460",45891904,3,0
"7461",45891905,3,0
"7462",45891906,3,0
"7463",45891907,3,0
"7464",45891908,3,0
"7465",45896401,3,0
"7466",45896402,3,0
"7467",45897301,3,0
"7468",45897302,3,0
"7469",45897303,3,0
"7470",45897304,3,0
